checkin_time,lead_time,lenght_of_stay,checkin_month,checkin_day,adult_count,child_count,origin,requested_category,asset,asset_type,business_segment,rate_type,returning_inhabitant,recurrence,libere_community,reservation_net_value,zona_roja_mes,Estacion_Estancia,Estacion_Reserva,estancia_en_festivo,estancia_en_finde,City,mes_checkin_numerico,reservation_checkin_month_diff,Reserva_Dia_Semana,status,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,ciudad,codigo_ccaa
2023-11-20 15:00:00,4,4,November,Monday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,313.52,0,Autumn,Autumn,0,0,Pamplona,11,0,Thursday,checked_out,2023-11-20,9262,PAMPLONA,NAVARRA,450,"11,6","3,4","6,9",,"16,2",,,,,,,,,,,Pamplona,ES-NC
2023-11-20 15:00:00,3,2,November,Monday,2,0,telephone,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,yes,208.91,0,Autumn,Autumn,0,0,Pamplona,11,0,Friday,checked_out,2023-11-20,9262,PAMPLONA,NAVARRA,450,"11,6","3,4","6,9",,"16,2",,,,,,,,,,,Pamplona,ES-NC
2023-11-20 15:00:00,0,1,November,Monday,2,0,direct_channel,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,yes,2,no,88.09,0,Autumn,Autumn,0,0,Pamplona,11,0,Monday,checked_out,2023-11-20,9262,PAMPLONA,NAVARRA,450,"11,6","3,4","6,9",,"16,2",,,,,,,,,,,Pamplona,ES-NC
2023-11-20 16:08:00,0,1,November,Monday,2,0,telephone,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,92.73,0,Autumn,Autumn,0,0,Pamplona,11,0,Monday,checked_out,2023-11-20,9262,PAMPLONA,NAVARRA,450,"11,6","3,4","6,9",,"16,2",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,86,4,November,Tuesday,1,5,channel_manager,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,787.51,0,Autumn,Summer,0,0,Pamplona,11,3,Sunday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,86,4,November,Tuesday,1,1,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,366.7,0,Autumn,Summer,0,0,Pamplona,11,3,Sunday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,85,4,November,Tuesday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,366.7,0,Autumn,Summer,0,0,Pamplona,11,3,Monday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,85,4,November,Tuesday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,366.7,0,Autumn,Summer,0,0,Pamplona,11,3,Monday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,84,1,November,Tuesday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,88.62,0,Autumn,Summer,0,0,Pamplona,11,3,Tuesday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,84,2,November,Tuesday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,241.42,0,Autumn,Summer,0,0,Pamplona,11,3,Tuesday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,62,1,November,Tuesday,2,0,direct_channel,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,yes,79.09,0,Autumn,Autumn,0,0,Pamplona,11,2,Wednesday,cancelled,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,34,5,November,Tuesday,2,1,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,541.83,0,Autumn,Autumn,0,1,Pamplona,11,1,Wednesday,checked_out,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,8,1,November,Tuesday,2,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,2,no,90.93,0,Autumn,Autumn,0,0,Pamplona,11,0,Monday,checked_out,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,5,3,November,Tuesday,1,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,351.08,0,Autumn,Autumn,0,0,Pamplona,11,0,Thursday,checked_out,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,2,6,November,Tuesday,4,0,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,656.76,0,Autumn,Autumn,0,1,Pamplona,11,0,Sunday,checked_out,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-21 15:00:00,1,2,November,Tuesday,1,0,email,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Business Individual,Flexible,no,1,no,136.36,0,Autumn,Autumn,0,0,Pamplona,11,0,Monday,checked_out,2023-11-21,9262,PAMPLONA,NAVARRA,450,"9,5","28,2","8,7",,"10,3",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,266,1,November,Wednesday,4,0,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,141.38,1,Autumn,Spring,0,0,Pamplona,11,8,Wednesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,266,1,November,Wednesday,4,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,154.76,1,Autumn,Spring,0,0,Pamplona,11,8,Wednesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,266,1,November,Wednesday,2,2,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,136.96,1,Autumn,Spring,0,0,Pamplona,11,8,Wednesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,266,1,November,Wednesday,1,5,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,198.82,1,Autumn,Spring,0,0,Pamplona,11,8,Wednesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,264,4,November,Wednesday,2,2,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,532.4,1,Autumn,Spring,0,1,Pamplona,11,8,Friday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,264,4,November,Wednesday,4,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,532.4,1,Autumn,Spring,0,1,Pamplona,11,8,Friday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,264,4,November,Wednesday,3,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,532.4,1,Autumn,Spring,0,1,Pamplona,11,8,Friday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,209,4,November,Wednesday,2,1,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,441.9,1,Autumn,Spring,0,1,Pamplona,11,7,Thursday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,179,3,November,Wednesday,2,2,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,482.69,1,Autumn,Spring,0,0,Pamplona,11,6,Saturday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,168,4,November,Wednesday,2,1,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,490.98,0,Autumn,Summer,0,1,Pamplona,11,5,Wednesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,138,4,November,Wednesday,1,2,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,441.9,0,Autumn,Summer,0,1,Pamplona,11,4,Friday,checked_out,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,138,4,November,Wednesday,2,2,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,441.9,0,Autumn,Summer,0,1,Pamplona,11,4,Friday,checked_out,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,138,4,November,Wednesday,1,3,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,441.9,0,Autumn,Summer,0,1,Pamplona,11,4,Friday,checked_out,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,136,4,November,Wednesday,2,2,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,502.4,0,Autumn,Summer,0,1,Pamplona,11,4,Sunday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,135,4,November,Wednesday,2,2,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,518.9,0,Autumn,Summer,0,1,Pamplona,11,4,Monday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,131,4,November,Wednesday,2,1,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,705.27,0,Autumn,Summer,0,1,Pamplona,11,4,Friday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,127,4,November,Wednesday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,385.04,0,Autumn,Summer,0,1,Pamplona,11,4,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,85,2,November,Wednesday,1,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,336.15,0,Autumn,Summer,0,0,Pamplona,11,3,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,68,4,November,Wednesday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,385.04,0,Autumn,Autumn,0,1,Pamplona,11,2,Friday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,68,4,November,Wednesday,4,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,441.9,0,Autumn,Autumn,0,1,Pamplona,11,2,Friday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,41,4,November,Wednesday,4,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,441.9,0,Autumn,Autumn,0,1,Pamplona,11,1,Thursday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,37,3,November,Wednesday,5,0,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,904.05,0,Autumn,Autumn,0,0,Pamplona,11,1,Monday,checked_out,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,37,3,November,Wednesday,6,0,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,904.05,0,Autumn,Autumn,0,0,Pamplona,11,1,Monday,checked_out,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,31,4,November,Wednesday,2,2,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,502.4,0,Autumn,Autumn,0,1,Pamplona,11,1,Sunday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,29,1,November,Wednesday,6,0,telephone,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,281.45,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,29,1,November,Wednesday,6,0,telephone,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,no,281.45,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,29,3,November,Wednesday,6,0,telephone,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,no,914.73,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,29,1,November,Wednesday,6,0,telephone,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,yes,3,no,312.73,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,29,1,November,Wednesday,4,1,channel_manager,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,350.41,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 15:00:00,1,1,November,Wednesday,1,0,email,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Business Individual,Flexible,no,1,no,131.82,0,Autumn,Autumn,0,0,Pamplona,11,0,Tuesday,checked_out,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-22 16:06:00,0,1,November,Wednesday,2,0,telephone,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Business Individual,Flexible,yes,2,yes,189.0,0,Autumn,Autumn,0,0,Pamplona,11,0,Wednesday,cancelled,2023-11-22,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","8,4",,"10,4",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,265,2,November,Thursday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,430.79,1,Autumn,Spring,0,0,Pamplona,11,8,Friday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,265,2,November,Thursday,4,0,channel_manager,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,494.3,1,Autumn,Spring,0,0,Pamplona,11,8,Friday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,265,2,November,Thursday,3,1,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,562.22,1,Autumn,Spring,0,0,Pamplona,11,8,Friday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,265,2,November,Thursday,4,0,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,595.35,1,Autumn,Spring,0,0,Pamplona,11,8,Friday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,265,2,November,Thursday,1,5,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,816.27,1,Autumn,Spring,0,0,Pamplona,11,8,Friday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,265,2,November,Thursday,4,0,channel_manager,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,580.45,1,Autumn,Spring,0,0,Pamplona,11,8,Friday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,147,4,November,Thursday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,385.04,0,Autumn,Summer,0,1,Pamplona,11,5,Thursday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,101,1,November,Thursday,1,5,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,340.68,0,Autumn,Summer,0,0,Pamplona,11,3,Monday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,101,1,November,Thursday,6,0,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,340.68,0,Autumn,Summer,0,0,Pamplona,11,3,Monday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,60,2,November,Thursday,1,0,direct_channel,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,yes,3,no,500.0,0,Autumn,Autumn,0,0,Pamplona,11,2,Sunday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,60,2,November,Thursday,2,2,direct_channel,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,yes,3,no,574.54,0,Autumn,Autumn,0,0,Pamplona,11,2,Sunday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,40,3,November,Thursday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,363.96,0,Autumn,Autumn,0,1,Pamplona,11,1,Saturday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,30,1,November,Thursday,4,0,telephone,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,no,198.82,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,30,1,November,Thursday,4,0,telephone,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,no,169.36,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,30,1,November,Thursday,6,0,telephone,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,no,316.64,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,30,2,November,Thursday,6,0,email,Two bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,633.28,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,30,2,November,Thursday,4,0,telephone,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,2,no,338.72,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,30,2,November,Thursday,2,0,telephone,One bedroom apartment superior,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,yes,3,no,411.28,0,Autumn,Autumn,0,0,Pamplona,11,1,Tuesday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,17,1,November,Thursday,2,0,direct_channel,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,no,147.27,0,Autumn,Autumn,0,0,Pamplona,11,0,Monday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,8,2,November,Thursday,2,2,telephone,One bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Non Refundable,no,1,yes,366.0,0,Autumn,Autumn,0,0,Pamplona,11,0,Wednesday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,5,2,November,Thursday,2,0,channel_manager,Studio,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,366.7,0,Autumn,Autumn,0,0,Pamplona,11,0,Saturday,cancelled,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-23 15:00:00,2,8,November,Thursday,1,0,email,Studio,Líbere Pamplona Yamaguchi,apartment,Business Individual,Flexible,yes,2,no,618.16,0,Autumn,Autumn,0,1,Pamplona,11,0,Tuesday,checked_out,2023-11-23,9262,PAMPLONA,NAVARRA,450,"7,8","0,0","5,0",,"10,7",,,,,,,,,,,Pamplona,ES-NC
2023-11-24 15:00:00,102,1,November,Friday,6,0,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,395.01,0,Autumn,Summer,0,0,Pamplona,11,3,Monday,cancelled,2023-11-24,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","6,9",,"11,8",,,,,,,,,,,Pamplona,ES-NC
2023-11-24 15:00:00,102,1,November,Friday,1,5,channel_manager,Two bedroom apartment,Líbere Pamplona Yamaguchi,apartment,Leisure Individual,Flexible,no,1,no,395.01,0,Autumn,Summer,0,0,Pamplona,11,3,Monday,cancelled,2023-11-24,9262,PAMPLONA,NAVARRA,450,"9,4","0,0","6,9",,"11,8",,,,,,,,,,,Pamplona,ES-NC
